region,lat,lon,tile_basename,mode_index,lambda_m,crest_az_deg,rel_power,spectral_intensity,prom_frac,theta_image_deg
Thar,27.75,70.5,Thar_lat27p75_lon70p50,5,6855.085589,253.75,0.000428858,7083.936406,1,73.75
Thar,28,71.25,Thar_lat28p00_lon71p25,1,98.69869206,216.25,1,30091536.48,0.963439103,36.25
Thar,28,71.25,Thar_lat28p00_lon71p25,2,897.4397893,91.25,0.137873106,4148813.592,0.230386369,-88.75
Thar,28,71.25,Thar_lat28p00_lon71p25,3,2145.048581,91.25,0.020331705,611812.2563,0.616304262,-88.75
Thar,28,71.25,Thar_lat28p00_lon71p25,4,4064.000891,91.25,0.002101874,63248.60539,0.753194076,-88.75
Thar,28,71.25,Thar_lat28p00_lon71p25,5,5758.727378,91.25,0.000674222,20288.38009,0.938191094,-88.75
Thar,28,71.25,Thar_lat28p00_lon71p25,6,9165.513867,91.25,0.00034274,10313.57944,0.969626918,-88.75
Thar,28,71.5,Thar_lat28p00_lon71p50,1,176.4409031,223.75,1,49345287.97,0.968857001,43.75
Thar,28,71.5,Thar_lat28p00_lon71p50,2,502.0158696,201.25,0.759927013,37498817.3,0.241128124,21.25
Thar,28,71.5,Thar_lat28p00_lon71p50,3,3414.030779,261.25,0.002348272,115876.1398,0.458086206,81.25
Thar,28,71.5,Thar_lat28p00_lon71p50,4,6855.085589,253.75,0.000330717,16319.34601,0.990010594,73.75
Thar,28,71.5,Thar_lat28p00_lon71p50,5,9165.513867,91.25,0.000100424,4955.440377,0.703257439,-88.75
Thar,28,71.75,Thar_lat28p00_lon71p75,1,93.12850046,213.75,1,20479928.83,0.953732098,33.75
Thar,28,71.75,Thar_lat28p00_lon71p75,2,1199.911617,91.25,0.041921184,858542.8566,0.220494212,-88.75
Thar,28,71.75,Thar_lat28p00_lon71p75,3,2553.427285,91.25,0.005244217,107401.1898,0.398381618,-88.75
Thar,28,71.75,Thar_lat28p00_lon71p75,4,4064.000891,91.25,0.001503598,30793.58454,0.592623267,-88.75
Thar,28,71.75,Thar_lat28p00_lon71p75,5,5758.727378,91.25,0.000436617,8941.879491,0.465469876,-88.75
Thar,28,71.75,Thar_lat28p00_lon71p75,6,8648.245934,181.25,0.000102335,2095.805681,0.871161058,1.25
Thar,28,72,Thar_lat28p00_lon72p00,1,93.12850046,226.25,1,35141033.08,0.941172445,46.25
Thar,28,72,Thar_lat28p00_lon72p00,2,2553.427285,91.25,0.003016326,105996.811,0.234606813,-88.75
Thar,28,72,Thar_lat28p00_lon72p00,3,4064.000891,91.25,0.000703297,24714.5928,0.50386399,-88.75
Thar,28,72,Thar_lat28p00_lon72p00,4,5758.727378,91.25,0.000143269,5034.636518,0.653224998,-88.75
Thar,28,72,Thar_lat28p00_lon72p00,5,8648.245934,111.25,1.06E-05,371.8615197,0.535825676,-68.75
Thar,28.25,70.5,Thar_lat28p25_lon70p50,1,597.5906703,238.75,1,12958897.84,0.966165002,58.75
Thar,28.25,70.5,Thar_lat28p25_lon70p50,2,1428.353227,238.75,0.323953549,4198080.948,0.419080997,58.75
Thar,28.25,70.5,Thar_lat28p25_lon70p50,3,1909.763363,236.25,0.093850327,1216196.804,0.392387954,56.25
Thar,28.25,70.5,Thar_lat28p25_lon70p50,4,3039.553957,256.25,0.018668549,241923.8245,0.715535002,76.25
Thar,28.25,70.5,Thar_lat28p25_lon70p50,5,4064.000891,181.25,0.00587627,76149.97981,0.778329946,1.25
Thar,28.25,70.5,Thar_lat28p25_lon70p50,6,6103.167745,193.75,0.001215221,15747.92048,0.860249352,13.75
Thar,28.25,70.5,Thar_lat28p25_lon70p50,7,8160.170704,181.25,0.001181243,15307.60834,1,1.25
Thar,28.25,70.75,Thar_lat28p25_lon70p75,1,87.87267,213.75,1,5089838.937,0.870605569,33.75
Thar,28.25,70.75,Thar_lat28p25_lon70p75,2,446.9509568,193.75,0.808264827,4113937.788,0.204162829,13.75
Thar,28.25,70.75,Thar_lat28p25_lon70p75,3,1700.286015,193.75,0.088812549,452041.5723,0.282177822,13.75
Thar,28.25,70.75,Thar_lat28p25_lon70p75,4,2409.32123,193.75,0.032486711,165352.1266,0.385155695,13.75
Thar,28.25,70.75,Thar_lat28p25_lon70p75,5,4064.000891,196.25,0.01013026,51561.39085,0.940771912,16.25
Thar,28.25,70.75,Thar_lat28p25_lon70p75,6,6103.167745,193.75,0.003982289,20269.21042,0.947301242,13.75
Thar,28.25,70.75,Thar_lat28p25_lon70p75,7,8160.170704,196.25,0.002072335,10547.8494,1,16.25
Thar,28.25,71.25,Thar_lat28p25_lon71p25,1,104.6020474,216.25,1,16589780.53,0.927213235,36.25
Thar,28.25,71.25,Thar_lat28p25_lon71p25,2,2145.048581,201.25,0.020622387,342120.8731,0.265605135,21.25
Thar,28.25,71.25,Thar_lat28p25_lon71p25,3,2868.012698,91.25,0.00521646,86539.93456,0.514376509,-88.75
Thar,28.25,71.25,Thar_lat28p25_lon71p25,4,3834.64361,203.75,0.001511779,25080.07879,0.314817078,23.75
Thar,28.25,71.25,Thar_lat28p25_lon71p25,5,6103.167745,181.25,0.000274594,4555.446593,0.74158481,1.25
Thar,28.25,71.25,Thar_lat28p25_lon71p25,6,9165.513867,91.25,8.22E-05,1363.005793,1,-88.75
Thar,28.25,71.5,Thar_lat28p25_lon71p50,1,87.87267,216.25,1,22260118,0.934946368,36.25
Thar,28.25,71.5,Thar_lat28p25_lon71p50,2,1428.353227,231.25,0.046985533,1045903.498,0.261659376,51.25
Thar,28.25,71.5,Thar_lat28p25_lon71p50,3,1909.763363,196.25,0.020081032,447006.1377,0.209640703,16.25
Thar,28.25,71.5,Thar_lat28p25_lon71p50,4,4064.000891,188.75,0.000855324,19039.61559,0.273852611,8.75
Thar,28.25,71.5,Thar_lat28p25_lon71p50,5,6103.167745,221.25,0.000425846,9479.371546,0.551498785,41.25
Thar,28.25,71.75,Thar_lat28p25_lon71p75,1,131.9639586,223.75,1,38391832.53,0.93974391,43.75
Thar,28.25,71.75,Thar_lat28p25_lon71p75,2,3039.553957,193.75,0.001939983,74479.49474,0.220983189,13.75
Thar,28.25,71.75,Thar_lat28p25_lon71p75,3,5127.066427,246.25,0.000376496,14454.37804,0.431745498,66.25
Thar,28.25,71.75,Thar_lat28p25_lon71p75,4,7265.101213,91.25,0.000215241,8263.513555,0.785021145,-88.75
Thar,28.25,72,Thar_lat28p25_lon72p00,1,104.6020474,221.25,1,25510222.52,0.915955735,41.25
Thar,28.25,72,Thar_lat28p25_lon72p00,2,3414.030779,226.25,0.003715797,94790.80429,0.368535811,46.25
Thar,28.25,72,Thar_lat28p25_lon72p00,3,4837.713633,221.25,0.002652262,67659.78809,0.686052206,41.25
Thar,28.25,72,Thar_lat28p25_lon72p00,4,6468.209741,221.25,0.000507285,12940.96556,0.345724815,41.25
Thar,28.25,72,Thar_lat28p25_lon72p00,5,8648.245934,181.25,0.000273808,6984.903062,0.765857961,1.25
Thar,28.25,72.5,Thar_lat28p25_lon72p50,1,264.9724883,126.25,1,57761292.58,0.96424061,-53.75
Thar,28.25,72.5,Thar_lat28p25_lon72p50,2,1909.763363,133.75,0.021555182,1245055.167,0.232252921,-46.25
Thar,28.25,72.5,Thar_lat28p25_lon72p50,3,5127.066427,113.75,0.000257227,14857.73905,0.691372535,-66.25
Thar,28.25,72.5,Thar_lat28p25_lon72p50,4,6855.085589,106.25,8.67E-05,5010.408688,0.616773752,-73.75
Thar,28.5,71.25,Thar_lat28p50_lon71p25,1,148.2220821,191.25,1,10223114.42,0.912293051,11.25
Thar,28.5,71.25,Thar_lat28p50_lon71p25,2,2553.427285,258.75,0.013028532,133192.1711,0.282963427,78.75
Thar,28.5,71.25,Thar_lat28p50_lon71p25,3,3414.030779,236.25,0.004083913,41750.30678,0.526726973,56.25
Thar,28.5,71.25,Thar_lat28p50_lon71p25,4,6103.167745,138.75,0.001070483,10943.67019,0.522627481,-41.25
Thar,28.5,71.25,Thar_lat28p50_lon71p25,5,8160.170704,196.25,0.000412013,4212.060899,0.309686437,16.25
Thar,28.5,71.5,Thar_lat28p50_lon71p50,1,104.6020474,221.25,1,15892848.68,0.900709353,41.25
Thar,28.5,71.5,Thar_lat28p50_lon71p50,2,1909.763363,171.25,0.03841374,610503.7515,0.314472726,-8.75
Thar,28.5,71.5,Thar_lat28p50_lon71p50,3,3414.030779,216.25,0.002535346,40293.87688,0.230364926,36.25
Thar,28.5,71.5,Thar_lat28p50_lon71p50,4,5127.066427,246.25,0.000525886,8357.8267,0.407079084,66.25
Thar,28.5,71.5,Thar_lat28p50_lon71p50,5,8160.170704,181.25,0.00041325,6567.715541,1,1.25
Thar,28.5,71.75,Thar_lat28p50_lon71p75,1,87.87267,216.25,1,17947558.66,0.889609393,36.25
Thar,28.5,71.75,Thar_lat28p50_lon71p75,2,1909.763363,238.75,0.013581893,243761.8209,0.208976753,58.75
Thar,28.5,71.75,Thar_lat28p50_lon71p75,3,2553.427285,153.75,0.005049596,90627.91717,0.262107828,-26.25
Thar,28.5,71.75,Thar_lat28p50_lon71p75,4,3414.030779,133.75,0.002826593,50730.44281,0.301676976,-46.25
Thar,28.5,71.75,Thar_lat28p50_lon71p75,5,4564.690847,151.25,0.000708123,12709.0733,0.238588792,-28.75
Thar,28.5,71.75,Thar_lat28p50_lon71p75,6,6103.167745,181.25,0.000472147,8473.889376,0.668390623,1.25
Thar,28.5,71.75,Thar_lat28p50_lon71p75,7,8160.170704,181.25,0.000260152,4669.101747,1,1.25
Thar,28.5,72,Thar_lat28p50_lon72p00,1,104.6020474,218.75,1,13761117.89,0.915490436,38.75
Thar,28.5,72,Thar_lat28p50_lon72p00,2,4064.000891,241.25,0.001046978,14407.58216,0.426575495,61.25
Thar,28.5,72,Thar_lat28p50_lon72p00,3,6103.167745,166.25,0.000461563,6351.622849,0.385642507,-13.75
Thar,28.5,72,Thar_lat28p50_lon72p00,4,8160.170704,181.25,0.000213915,2943.705046,0.730799983,1.25
Thar,28.5,72.5,Thar_lat28p50_lon72p50,1,210.0320805,223.75,1,35244792.1,0.972977256,43.75
Thar,28.5,72.5,Thar_lat28p50_lon72p50,2,1068.296199,116.25,0.319080273,11245917.88,0.305048364,-63.75
Thar,28.5,72.5,Thar_lat28p50_lon72p50,3,3414.030779,193.75,0.001465937,51666.64911,0.476702568,13.75
Thar,28.5,72.5,Thar_lat28p50_lon72p50,4,5127.066427,246.25,0.000289948,10219.15346,0.469416589,66.25
Thar,28.5,72.5,Thar_lat28p50_lon72p50,5,6855.085589,106.25,3.14E-05,1106.964822,0.374126009,-73.75
Thar,28.5,72.5,Thar_lat28p50_lon72p50,6,9165.513867,91.25,8.86E-05,3123.95166,1,-88.75
Thar,28.75,71.25,Thar_lat28p75_lon71p25,1,502.0158696,203.75,1,136719690.6,0.989327153,23.75
Thar,28.75,71.25,Thar_lat28p75_lon71p25,2,3414.030779,201.25,0.004234727,578970.5669,0.577845893,21.25
Thar,28.75,71.25,Thar_lat28p75_lon71p25,3,4564.690847,221.25,0.001213829,165954.3628,0.4509792,41.25
Thar,28.75,71.25,Thar_lat28p75_lon71p25,4,6103.167745,221.25,0.000666034,91059.98821,0.442126941,41.25
Thar,28.75,71.25,Thar_lat28p75_lon71p25,5,9165.513867,91.25,0.00018036,24658.76406,0.422403491,-88.75
Thar,28.75,71.5,Thar_lat28p75_lon71p50,1,502.0158696,216.25,1,20057903.73,0.947490691,36.25
Thar,28.75,71.5,Thar_lat28p75_lon71p50,2,3414.030779,98.75,0.004514335,90548.09197,0.518710536,-81.25
Thar,28.75,71.5,Thar_lat28p75_lon71p50,3,5758.727378,203.75,0.000281794,5652.201964,0.438075925,23.75
Thar,28.75,71.5,Thar_lat28p75_lon71p50,4,8160.170704,163.75,0.000121381,2434.639414,1,-16.25
Thar,28.75,71.75,Thar_lat28p75_lon71p75,1,210.0320805,208.75,1,12623741.25,0.897927383,28.75
Thar,28.75,71.75,Thar_lat28p75_lon71p75,2,3414.030779,166.25,0.003702718,46742.15801,0.453072294,-13.75
Thar,28.75,71.75,Thar_lat28p75_lon71p75,3,4837.713633,91.25,0.000960892,12130.04953,0.648939159,-88.75
Thar,28.75,71.75,Thar_lat28p75_lon71p75,4,7265.101213,148.75,0.000386368,4877.404747,1,-31.25
Thar,28.75,72,Thar_lat28p75_lon72p00,1,446.9509568,116.25,1,17330656.48,0.938350973,-63.75
Thar,28.75,72,Thar_lat28p75_lon72p00,2,3414.030779,106.25,0.003331738,57741.20893,0.27681363,-73.75
Thar,28.75,72,Thar_lat28p75_lon72p00,3,4837.713633,91.25,0.001206636,20911.7944,0.669715574,-88.75
Thar,28.75,72,Thar_lat28p75_lon72p00,4,8160.170704,181.25,0.00049054,8501.375344,0.90196605,1.25
Thar,29,72.5,Thar_lat29p00_lon72p50,1,563.8648481,218.75,1,21268463.23,0.975963788,38.75
Thar,29,72.5,Thar_lat29p00_lon72p50,2,753.9090529,238.75,0.915484224,19470942.55,0.243043947,58.75
Thar,29,72.5,Thar_lat29p00_lon72p50,3,1909.763363,133.75,0.123139479,2618987.474,0.252130682,-46.25
Thar,29,72.5,Thar_lat29p00_lon72p50,4,3414.030779,133.75,0.009314066,198095.8605,0.502408264,-46.25
Thar,29,72.5,Thar_lat29p00_lon72p50,5,6103.167745,118.75,0.000611013,12995.30261,0.576610567,-61.25
Thar,29,72.75,Thar_lat29p00_lon72p75,1,334.2842646,211.25,1,18251193.29,0.980232981,31.25
Thar,29,72.75,Thar_lat29p00_lon72p75,2,2706.152597,186.25,0.008551801,156080.5766,0.299518937,6.25
Thar,29,72.75,Thar_lat29p00_lon72p75,3,4064.000891,181.25,0.001115417,20357.6943,0.513662981,1.25
Thar,29,72.75,Thar_lat29p00_lon72p75,4,6103.167745,181.25,0.000409018,7465.066524,0.313282046,1.25
Thar,29,72.75,Thar_lat29p00_lon72p75,5,8160.170704,181.25,0.000191655,3497.940049,1,1.25
Thar,29,73.25,Thar_lat29p00_lon73p25,1,473.6839381,258.75,1,79927165.08,0.984429562,78.75
Thar,29,73.25,Thar_lat29p00_lon73p25,2,1513.785733,96.25,0.156218837,12486128.78,0.265299241,-83.75
Thar,29,73.25,Thar_lat29p00_lon73p25,3,2706.152597,181.25,0.017054078,1363084.107,0.447348954,1.25
Thar,29,73.25,Thar_lat29p00_lon73p25,4,4564.690847,258.75,0.001987686,158870.0708,0.816711904,78.75
Thar,29,73.25,Thar_lat29p00_lon73p25,5,6103.167745,191.25,0.001060756,84783.19957,0.820730829,11.25
Thar,29,73.25,Thar_lat29p00_lon73p25,6,9165.513867,91.25,8.25E-05,6590.52523,1,-88.75
Thar,29,73.5,Thar_lat29p00_lon73p50,1,334.2842646,193.75,1,24329519.8,0.973120125,13.75
Thar,29,73.5,Thar_lat29p00_lon73p50,2,671.2145829,91.25,0.727562766,17701252.72,0.222068659,-88.75
Thar,29,73.5,Thar_lat29p00_lon73p50,3,2706.152597,196.25,0.010642272,258921.3727,0.254024346,16.25
Thar,29,73.5,Thar_lat29p00_lon73p50,4,4064.000891,188.75,0.004271515,103923.9194,0.720315938,8.75
Thar,29,73.5,Thar_lat29p00_lon73p50,5,6103.167745,191.25,0.000778678,18944.8517,0.74024826,11.25
Thar,29,73.5,Thar_lat29p00_lon73p50,6,9165.513867,221.25,0.00034155,8309.75265,1,41.25
Thar,29.25,72,Thar_lat29p25_lon72p00,1,446.9509568,91.25,1,53329089.03,0.978510185,-88.75
Thar,29.25,72,Thar_lat29p25_lon72p00,2,597.5906703,181.25,0.968209551,51633733.35,0.200404073,1.25
Thar,29.25,72,Thar_lat29p25_lon72p00,3,1008.005486,201.25,0.633016034,33758168.45,0.336573328,21.25
Thar,29.25,72,Thar_lat29p25_lon72p00,4,2409.32123,96.25,0.053738497,2865825.076,0.452284973,-83.75
Thar,29.25,72,Thar_lat29p25_lon72p00,5,3414.030779,261.25,0.01391567,742110.0071,0.217151065,81.25
Thar,29.25,72,Thar_lat29p25_lon72p00,6,8160.170704,196.25,0.000191545,10214.93797,0.305574782,16.25
Thar,29.25,72.25,Thar_lat29p25_lon72p25,1,532.0423875,251.25,1,25973779.91,0.979790577,71.25
Thar,29.25,72.25,Thar_lat29p25_lon72p25,2,3414.030779,236.25,0.003841449,99776.95912,0.367500495,56.25
Thar,29.25,72.25,Thar_lat29p25_lon72p25,3,4564.690847,258.75,0.001623567,42170.17874,0.347782254,78.75
Thar,29.25,72.25,Thar_lat29p25_lon72p25,4,8160.170704,181.25,0.000311057,8079.319623,1,1.25
Thar,29.25,72.5,Thar_lat29p25_lon72p50,1,297.6174279,233.75,1,26268957.47,0.979986643,53.75
Thar,29.25,72.5,Thar_lat29p25_lon72p50,2,2868.012698,91.25,0.017503067,459787.3319,0.350817573,-88.75
Thar,29.25,72.5,Thar_lat29p25_lon72p50,3,4064.000891,91.25,0.005950336,156309.1144,0.48239241,-88.75
Thar,29.25,72.5,Thar_lat29p25_lon72p50,4,6855.085589,253.75,0.003768155,98985.50556,1,73.75
Thar,29.25,72.75,Thar_lat29p25_lon72p75,1,532.0423875,266.25,1,34651072.45,0.986141172,86.25
Thar,29.25,72.75,Thar_lat29p25_lon72p75,2,2553.427285,263.75,0.02377317,823765.828,0.496986771,83.75
Thar,29.25,72.75,Thar_lat29p25_lon72p75,3,3414.030779,106.25,0.007574714,262471.9694,0.546012547,-73.75
Thar,29.25,72.75,Thar_lat29p25_lon72p75,4,4564.690847,101.25,0.005652628,195869.6114,0.752524465,-78.75
Thar,29.25,72.75,Thar_lat29p25_lon72p75,5,6855.085589,91.25,0.006685433,231657.4232,1,-88.75
Thar,29.25,72.75,Thar_lat29p25_lon72p75,6,9165.513867,91.25,0.001975442,68451.19911,0.987659303,-88.75
Thar,29.25,73.5,Thar_lat29p25_lon73p50,1,421.7266867,208.75,1,89388006.74,0.989262016,28.75
Thar,29.25,73.5,Thar_lat29p25_lon73p50,2,1347.742218,266.25,0.205520329,18371052.59,0.34366147,86.25
Thar,29.25,73.5,Thar_lat29p25_lon73p50,3,1909.763363,266.25,0.059437641,5313012.24,0.240333239,86.25
Thar,29.25,73.5,Thar_lat29p25_lon73p50,4,2706.152597,191.25,0.01293929,1156617.36,0.565670228,11.25
Thar,29.25,73.5,Thar_lat29p25_lon73p50,5,4064.000891,228.75,0.00562028,502385.6306,0.588175796,48.75
Thar,29.25,73.5,Thar_lat29p25_lon73p50,6,6103.167745,181.25,0.000442976,39596.71621,0.649654229,1.25
Thar,29.25,73.5,Thar_lat29p25_lon73p50,7,9165.513867,221.25,0.000148807,13301.56453,0.922154858,41.25
Thar,29.25,74.25,Thar_lat29p25_lon74p25,1,563.8648481,193.75,1,69853221.31,0.988375062,13.75
Thar,29.25,74.25,Thar_lat29p25_lon74p25,2,1347.742218,103.75,0.262257034,18319498.61,0.232416707,-76.25
Thar,29.25,74.25,Thar_lat29p25_lon74p25,3,4064.000891,118.75,0.004756002,332222.032,0.341889238,-61.25
Thar,29.25,74.25,Thar_lat29p25_lon74p25,4,6103.167745,118.75,0.000598198,41786.04862,0.368002595,-61.25
Thar,29.5,72.25,Thar_lat29p50_lon72p25,1,354.2784382,186.25,1,44321544.01,0.983968032,6.25
Thar,29.5,72.25,Thar_lat29p50_lon72p25,2,1008.005486,188.75,0.411158213,18223166.81,0.220533824,8.75
Thar,29.5,72.25,Thar_lat29p50_lon72p25,3,1428.353227,223.75,0.135633632,6011491.988,0.224992542,43.75
Thar,29.5,72.25,Thar_lat29p50_lon72p25,4,4307.076464,248.75,0.000941955,41748.88771,0.372979359,68.75
Thar,29.5,72.25,Thar_lat29p50_lon72p25,5,6103.167745,138.75,0.00035658,15804.19371,0.481646998,-41.25
Thar,29.5,72.25,Thar_lat29p50_lon72p25,6,8160.170704,181.25,0.000104798,4644.796174,0.600128036,1.25
Thar,29.5,72.5,Thar_lat29p50_lon72p50,1,250.0184145,268.75,1,41709209.44,0.983714586,88.75
Thar,29.5,72.5,Thar_lat29p50_lon72p50,2,397.9259817,108.75,0.917946176,38286809.3,0.208449254,-71.25
Thar,29.5,72.5,Thar_lat29p50_lon72p50,3,897.4397893,226.25,0.377538382,15746827.45,0.208174361,46.25
Thar,29.5,72.5,Thar_lat29p50_lon72p50,4,3414.030779,143.75,0.00534619,222985.3741,0.52416991,-36.25
Thar,29.5,72.5,Thar_lat29p50_lon72p50,5,4564.690847,123.75,0.0007627,31811.62726,0.575428358,-56.25
Thar,29.5,72.5,Thar_lat29p50_lon72p50,6,6103.167745,181.25,0.000440928,18390.74977,0.543214083,1.25
Thar,29.5,72.5,Thar_lat29p50_lon72p50,7,8648.245934,248.75,0.000297939,12426.79347,1,68.75
Thar,29.5,72.75,Thar_lat29p50_lon72p75,1,334.2842646,181.25,1,120827107.4,0.990116672,1.25
Thar,29.5,72.75,Thar_lat29p50_lon72p75,2,2868.012698,248.75,0.021022318,2540065.818,0.358411006,68.75
Thar,29.5,72.75,Thar_lat29p50_lon72p75,3,4064.000891,261.25,0.005782392,698669.7548,0.682527136,81.25
Thar,29.5,72.75,Thar_lat29p50_lon72p75,4,6103.167745,191.25,0.000715866,86496.053,0.567181863,11.25
Thar,29.5,72.75,Thar_lat29p50_lon72p75,5,9165.513867,91.25,0.000247846,29946.46415,0.700786246,-88.75
WesternSahara,16.75,-6,WesternSahara_lat16p75_lon-06p00,1,563.8648481,261.25,1,7151784.748,0.947183831,81.25
WesternSahara,16.75,-6,WesternSahara_lat16p75_lon-06p00,2,5433.725959,128.75,0.000743842,5319.800047,0.320010076,-51.25
WesternSahara,16.75,-6,WesternSahara_lat16p75_lon-06p00,3,8648.245934,251.25,0.000604285,4321.714494,0.913732465,71.25
WesternSahara,16.75,-5.75,WesternSahara_lat16p75_lon-05p75,1,157.087525,268.75,1,16375297.52,0.961097133,88.75
WesternSahara,16.75,-5.75,WesternSahara_lat16p75_lon-05p75,2,1068.296199,243.75,0.487391402,7981179.221,0.236014225,63.75
WesternSahara,16.75,-5.75,WesternSahara_lat16p75_lon-05p75,3,1909.763363,241.25,0.046911401,768188.1426,0.248832624,61.25
WesternSahara,16.75,-5.75,WesternSahara_lat16p75_lon-05p75,4,3414.030779,181.25,0.00313623,51356.7027,0.38329958,1.25
WesternSahara,16.75,-5.75,WesternSahara_lat16p75_lon-05p75,5,4837.713633,121.25,0.000715567,11717.62063,0.379581307,-58.75
WesternSahara,16.75,-5.75,WesternSahara_lat16p75_lon-05p75,6,9165.513867,91.25,0.000289044,4733.179313,0.579451756,-88.75
WesternSahara,16.75,-5.25,WesternSahara_lat16p75_lon-05p25,1,222.5944962,221.25,1,13672862.18,0.948959795,41.25
WesternSahara,16.75,-5.25,WesternSahara_lat16p75_lon-05p25,2,1513.785733,151.25,0.083992354,1148415.886,0.369747693,-28.75
WesternSahara,16.75,-5.25,WesternSahara_lat16p75_lon-05p25,3,3414.030779,96.25,0.004978283,68067.37691,0.576916736,-83.75
WesternSahara,16.75,-5.25,WesternSahara_lat16p75_lon-05p25,4,4564.690847,98.75,0.002205287,30152.5852,0.371539418,-81.25
WesternSahara,16.75,-5.25,WesternSahara_lat16p75_lon-05p25,5,7699.640646,213.75,0.000664121,9080.431538,1,33.75
WesternSahara,16.75,-5,WesternSahara_lat16p75_lon-05p00,1,148.2220821,246.25,1,16017205.3,0.940420984,66.25
WesternSahara,16.75,-5,WesternSahara_lat16p75_lon-05p00,2,1132.193013,153.75,0.212165684,3398301.319,0.317440643,-26.25
WesternSahara,16.75,-5,WesternSahara_lat16p75_lon-05p00,3,3039.553957,96.25,0.006440822,103163.9752,0.654508858,-83.75
WesternSahara,16.75,-5,WesternSahara_lat16p75_lon-05p00,4,4564.690847,91.25,0.001080342,17304.06228,0.293428185,-88.75
WesternSahara,16.75,-5,WesternSahara_lat16p75_lon-05p00,5,6103.167745,116.25,0.000452385,7245.939985,1,-63.75
WesternSahara,16.75,-5,WesternSahara_lat16p75_lon-05p00,6,8648.245934,161.25,0.000341539,5470.49797,0.817054905,-18.75
WesternSahara,16.75,-4.5,WesternSahara_lat16p75_lon-04p50,1,280.8209936,231.25,1,19277997.04,0.957911137,51.25
WesternSahara,16.75,-4.5,WesternSahara_lat16p75_lon-04p50,2,1347.742218,168.75,0.149614062,2884259.44,0.214444482,-11.25
WesternSahara,16.75,-4.5,WesternSahara_lat16p75_lon-04p50,3,2273.34799,156.25,0.013711492,264330.1067,0.362902944,-23.75
WesternSahara,16.75,-4.5,WesternSahara_lat16p75_lon-04p50,4,4564.690847,98.75,0.001153239,22232.13127,0.347276156,-81.25
WesternSahara,16.75,-4.5,WesternSahara_lat16p75_lon-04p50,5,6855.085589,91.25,0.000377888,7284.922029,1,-88.75
WesternSahara,16.75,-4.25,WesternSahara_lat16p75_lon-04p25,1,210.0320805,253.75,1,30941103.69,0.951078321,73.75
WesternSahara,16.75,-4.25,WesternSahara_lat16p75_lon-04p25,2,897.4397893,241.25,0.271080715,8387536.513,0.234615211,61.25
WesternSahara,16.75,-4.25,WesternSahara_lat16p75_lon-04p25,3,5433.725959,91.25,0.001030333,31879.65032,0.90498384,-88.75
WesternSahara,16.75,-4.25,WesternSahara_lat16p75_lon-04p25,4,8648.245934,251.25,0.000345358,10685.74595,0.872329194,71.25
WesternSahara,17,-9.75,WesternSahara_lat17p00_lon-09p75,1,250.0184145,236.25,1,40425187.29,0.949332188,56.25
WesternSahara,17,-9.75,WesternSahara_lat17p00_lon-09p75,2,3834.64361,236.25,0.001526459,61707.39277,0.482215579,56.25
WesternSahara,17,-9.75,WesternSahara_lat17p00_lon-09p75,3,5433.725959,258.75,0.000308048,12452.88,0.656679655,78.75
WesternSahara,17,-9.75,WesternSahara_lat17p00_lon-09p75,4,7699.640646,236.25,0.000151266,6114.962301,1,56.25
WesternSahara,17,-9.5,WesternSahara_lat17p00_lon-09p50,1,334.2842646,236.25,1,33217791.48,0.974065939,56.25
WesternSahara,17,-9.5,WesternSahara_lat17p00_lon-09p50,2,671.2145829,108.75,0.788393248,26188682.5,0.335458439,-71.25
WesternSahara,17,-9.5,WesternSahara_lat17p00_lon-09p50,3,1909.763363,243.75,0.05255325,1745702.888,0.242774127,63.75
WesternSahara,17,-9.5,WesternSahara_lat17p00_lon-09p50,4,3834.64361,136.25,0.000958192,31829.03781,0.675605043,-43.75
WesternSahara,17,-9.5,WesternSahara_lat17p00_lon-09p50,5,6103.167745,243.75,0.000125421,4166.213861,1,63.75
